x,y,z,Pixel Trigger Value,Point Type
39.531107,-6.000002,-5.0000099586,3711,1
39.549078,-6,-5.0000099586,0,2
39.540092,-6.000001,-4.9808081922,0,3
39.479343,-6.500006,-5.0000099586,14544,1
39.444613,-6.500001,-5.0000099586,0,2
39.461978,-6.499992,-4.973207493,0,3
39.541042,-7.000001,-5.0000099586,17701,1
39.588485,-6.999996,-5.0000099586,2,2
39.564763,-6.999998,-4.9570060026,0,3
