40.711692,-6.000001,5.939996429,7,,Mean,40.67126193
40.667768,-5.999998,5.939996429,9,,STD,0.015477704
40.665262,-6.000003,5.939996429,6,,Spread,0.051586
40.669122,-6,5.939996429,7,,,
40.71206,-6.000001,5.939996429,6,,,
40.667765,-6.000003,5.939996429,7,,,
40.66511,-6.000001,5.939996429,8,,,
40.664231,-6.000002,5.939996429,11,,,
40.666477,-6.000001,5.939996429,7,,,
40.709396,-6.000002,5.939996429,6,,,
40.665198,-6.000005,5.939996429,7,,,
40.665907,-6,5.939996429,6,,,
40.666484,-5.999999,5.939996429,7,,,
40.667539,-5.999998,5.939996429,6,,,
40.667439,-6.000005,5.939996429,6,,,
40.663834,-5.999998,5.939996429,7,,,
40.666538,-6,5.939996429,7,,,
40.664472,-6.000002,5.939996429,6,,,
40.664182,-6.000002,5.939996429,6,,,
40.662878,-6.000001,5.939996429,9,,,
40.664312,-6.000005,5.939996429,8,,,
40.667854,-6.000002,5.939996429,6,,,
40.662602,-6.000004,5.939996429,6,,,
40.66162,-6.000001,5.939996429,9,,,
40.66577,-6.000003,5.939996429,6,,,
40.664161,-6.000004,5.939996429,8,,,
40.665201,-6,5.939996429,6,,,
40.708463,-6.000003,5.939996429,6,,,
40.664047,-6,5.939996429,8,,,
40.660474,-6.000003,5.939996429,13,,,
