57.236353,-8.000004,8.9429726778,150
57.232449,-7.999997,8.9430226824,139
57.235998,-8.000002,8.9430226824,146
57.233285,-7.999999,8.9430226824,142
57.235386,-7.999998,8.9430226824,142
57.234196,-7.999999,8.9430226824,128
57.233434,-8.000004,8.9430226824,130
57.23229,-7.999998,8.9430226824,132
57.235547,-7.999997,8.9430226824,137
57.236276,-7.999999,8.9430226824,137
57.23222,-8,8.9430226824,127
57.236184,-7.999998,8.9430226824,133
57.232998,-8,8.9430226824,124
57.236747,-7.999995,8.9430226824,123
57.231923,-8,8.9430226824,119
57.236673,-7.999998,8.9430226824,119
57.235907,-7.999999,8.9430226824,122
57.229686,-8,8.9430226824,133
57.235939,-7.999999,8.9430226824,122
57.233182,-7.999997,8.9430226824,123
