40.517187,-7.999999,6.020003789,9,,Mean,40.51435
40.518546,-8.000002,6.020003789,12,,STD,0.006283612
40.516063,-7.999999,6.020003789,6,,Spread,0.02395
40.517351,-7.999999,6.020003789,10,,,
40.518005,-7.999998,6.020003789,7,,,
40.516123,-7.999998,6.020003789,9,,,
40.516023,-8,6.020003789,10,,,
40.516656,-7.999997,6.020003789,10,,,
40.517383,-7.999997,6.020003789,7,,,
40.515666,-7.999996,6.020003789,9,,,
40.515918,-8.000001,6.020003789,6,,,
40.515863,-8,6.020003789,8,,,
40.495315,-7.999998,6.020003789,6,,,
40.516025,-7.999998,6.020003789,7,,,
40.517001,-7.999999,6.020003789,11,,,
40.516002,-8.000001,6.020003789,9,,,
40.516614,-7.999997,6.020003789,11,,,
40.516035,-7.999993,6.020003789,10,,,
40.515619,-7.999998,6.020003789,6,,,
40.514727,-7.999997,6.020003789,6,,,
40.51572,-7.999998,6.020003789,6,,,
40.497114,-7.999999,6.020003789,6,,,
40.515831,-7.999998,6.020003789,8,,,
40.516753,-7.999996,6.020003789,9,,,
40.517319,-7.999999,6.020003789,13,,,
40.515714,-7.999997,6.020003789,8,,,
40.517274,-7.999997,6.020003789,6,,,
40.516074,-7.999997,6.020003789,8,,,
40.494596,-8.000003,6.020003789,6,,,
40.515983,-7.999998,6.020003789,8,,,
