40.515517,-6,5.9399964294,6
40.610448,-6,5.9399964294,6
40.5182,-7,5.9800001094,7
40.594251,-7.000001,5.9800001094,7
40.515603,-8,6.0200037894,7
40.580898,-7.999998,6.0200037894,6
