40.517787,-6,5.9399964294,6
40.613007,-6,5.9399964294,9
40.51275,-7,5.9800001094,6
40.597262,-6.999998,5.9800001094,6
40.517702,-7.999993,6.0200037894,17
40.580861,-7.999999,6.0200037894,7
40.517855,-6.000004,5.9399964294,6
40.61082,-5.999995,5.9399964294,6
40.517749,-7,5.9800001094,6
40.594637,-6.999996,5.9800001094,6
40.515365,-7.999996,6.0200037894,8
40.577788,-8.000003,6.0200037894,9
40.516844,-6,5.9399964294,7
40.61076,-6.000002,5.9399964294,8
40.51776,-7.000004,5.9800001094,7
40.595619,-7,5.9800001094,8
40.518209,-8,6.0200037894,20
40.579579,-8.000003,6.0200037894,6
40.516554,-5.999998,5.9399964294,7
40.611596,-6.000003,5.9399964294,8
40.516343,-6.999999,5.9800001094,9
40.593307,-6.999996,5.9800001094,13
40.517745,-7.999999,6.0200037894,11
40.58092,-8.000004,6.0200037894,10
