40.113346,-6,3.8526544116,8
40.195194,-5.999956,3.859105005,6
40.104462,-5.999997,3.8750564724,11
40.195024,-6.000002,3.8600550924,7
40.093187,-6,3.8793068634,8
40.195893,-5.999997,3.8613052074,8
40.109776,-5.999993,3.8679058146,7
40.196263,-6.000023,3.8602051062,7
40.103488,-6.000002,3.8754565092,9
40.195052,-6.000007,3.8611551936,9
40.093477,-5.999998,3.8767066242,6
40.196397,-6.000005,3.861355212,8
40.110716,-5.999998,3.8593050234,7
40.196194,-6.000045,3.8606551476,6
40.103225,-5.999997,3.8751564816,11
40.195087,-6.000001,3.858854982,7
40.09329,-5.999994,3.876606615,6
40.196262,-6.000001,3.8599550832,8
40.108383,-5.999999,3.8742063942,16
40.196144,-6.000007,3.8604551292,7
40.104484,-5.999997,3.8741563896,6
40.195808,-6,3.8600550924,6
40.093544,-6.000002,3.876606615,6
40.194233,-5.999972,3.858854982,7
40.112033,-6.000005,3.858104913,8
40.194978,-6.000004,3.8589549912,6
40.104314,-5.999999,3.8754565092,13
40.194919,-5.999996,3.8604051246,10
40.093198,-5.999996,3.8793068634,7
40.195045,-6.000001,3.8599550832,8
40.109732,-6,3.86035512,6
40.19466,-6.000004,3.8604051246,10
40.103191,-5.999997,3.8750564724,8
40.195102,-5.999998,3.860105097,6
40.095612,-6.000003,3.8768066334,7
40.195902,-6.000002,3.8605051338,7
