x,y,z,Pixel Trigger Value,Point Type,Time
73.504471,33.000005,-1.2200122308,7,1,17:27:37.741887
73.485235,33,-1.2200122308,0,2,17:27:44.314368
73.494852,33,-1.1995103448,1,3,17:27:50.884477
73.50337,32.999996,-1.2250126908,6,1,17:28:02.367008
73.484158,32.999995,-1.2250126908,0,2,17:28:08.926686
73.493765,32.999993,-1.204610814,2,3,17:28:15.502535
73.510189,32.999995,-1.2300131508,8,1,17:28:28.278577
73.714679,33,-1.2300131508,5,2,17:29:19.535726
73.612432,32.999999,-1.3001196,5,3,17:29:45.173731
73.513101,33.188611,-1.2200122308,8,1,17:30:00.196202
73.713823,33.188608,-1.2200122308,5,2,17:30:50.696148
73.613467,33.188609,-1.2898186524,5,3,17:31:16.208158
73.513308,33.188603,-1.2250126908,6,1,17:31:30.598683
73.71468,33.188603,-1.2250126908,4,2,17:32:21.232526
73.613995,33.188607,-1.2899686662,5,3,17:32:45.734642
73.51386,33.188604,-1.2300131508,8,1,17:33:00.150020
73.711407,33.188604,-1.2300131508,4,2,17:33:50.016343
73.612633,33.1886,-1.291118772,3,3,17:34:13.753129
