41.094285,-5.999996,6.0200037894,8
41.192971,-6.000003,6.0200037894,9
41.093174,-6.999997,6.0500065494,12
41.150259,-6.999998,6.0500065494,10
41.073978,-7.999998,6.1000111494,10
41.12952,-8.000004,6.1000111494,8
41.095204,-6.000001,6.0200037894,9
41.194114,-6.000001,6.0200037894,7
41.092856,-6.99999,6.0500065494,7
41.148625,-7,6.0500065494,7
41.074977,-7.999997,6.1000111494,14
41.128344,-7.999999,6.1000111494,8
41.095351,-6.000002,6.0200037894,7
41.19285,-6.000001,6.0200037894,6
41.094035,-6.999977,6.0500065494,6
41.148632,-7.000001,6.0500065494,9
41.074123,-8,6.1000111494,8
41.126065,-8.000001,6.1000111494,11
41.094009,-5.999999,6.0200037894,7
41.192932,-5.999999,6.0200037894,10
41.094174,-7.000007,6.0500065494,9
41.148681,-7.000001,6.0500065494,12
41.074132,-8.000003,6.1000111494,12
41.130024,-8.000002,6.1000111494,8
