41.094714,-6.000002,6.0200037894,10
41.197877,-6,6.0200037894,7
41.090985,-6.999998,6.0500065494,11
41.161214,-6.999999,6.0500065494,9
41.073478,-7.999998,6.1000111494,11
41.133725,-8,6.1000111494,11
41.096063,-5.999999,6.0200037894,12
41.19811,-6,6.0200037894,10
41.092135,-6.999999,6.0500065494,16
41.158877,-7.000004,6.0500065494,14
41.073581,-7.999997,6.1000111494,9
41.134921,-8.000002,6.1000111494,6
41.094825,-5.999999,6.0200037894,8
41.197819,-5.999999,6.0200037894,6
41.088695,-7.000002,6.0500065494,6
41.16122,-6.999999,6.0500065494,6
41.073585,-8.000001,6.1000111494,12
41.133783,-8.000004,6.1000111494,12
41.094755,-5.999997,6.0200037894,6
41.198118,-6.000001,6.0200037894,7
41.09086,-7,6.0500065494,6
41.159891,-7.000001,6.0500065494,6
41.073546,-8.000003,6.1000111494,6
41.134976,-8,6.1000111494,6
