41.094118,-5.999998,6.0200037894,7
41.195575,-5.999999,6.0200037894,11
41.09141,-6.999995,6.0500065494,6
41.15628,-7.000002,6.0500065494,8
41.074051,-7.999998,6.1000111494,8
41.132135,-8.000001,6.1000111494,9
41.09389,-6,6.0200037894,9
41.195441,-6.000005,6.0200037894,15
41.091348,-6.999999,6.0500065494,6
41.156341,-7,6.0500065494,6
41.074009,-8.000002,6.1000111494,10
41.132135,-8.000004,6.1000111494,7
41.093867,-6.000002,6.0200037894,7
41.196695,-6.000002,6.0200037894,6
41.09262,-7.000004,6.0500065494,8
41.156224,-6.999999,6.0500065494,7
41.07409,-8.000003,6.1000111494,10
41.132376,-7.999998,6.1000111494,8
41.095299,-6.000001,6.0200037894,8
41.193919,-5.999999,6.0200037894,10
41.09299,-6.999995,6.0500065494,8
41.153728,-6.999999,6.0500065494,15
41.074145,-8,6.1000111494,10
41.131022,-8.000005,6.1000111494,6
