41.095321,-5.999997,6.0200037894,10
41.195493,-6,6.0200037894,9
41.091323,-7.000002,6.0500065494,6
41.153597,-7,6.0500065494,9
41.074063,-7.999997,6.1000111494,9
41.132659,-8.000001,6.1000111494,6
41.095201,-6,6.0200037894,8
41.195231,-6.000001,6.0200037894,6
41.092922,-6.999993,6.0500065494,10
41.15624,-7,6.0500065494,6
41.074062,-7.999998,6.1000111494,10
41.13231,-8.000007,6.1000111494,6
41.093942,-5.999998,6.0200037894,6
41.195504,-6.000002,6.0200037894,9
41.091353,-6.999999,6.0500065494,6
41.155005,-7,6.0500065494,6
41.074113,-8.000001,6.1000111494,10
41.13099,-8.000001,6.1000111494,10
41.093862,-5.999997,6.0200037894,7
41.195497,-6.000004,6.0200037894,8
41.093223,-7,6.0500065494,6
41.153948,-7.000005,6.0500065494,6
41.074026,-7.999998,6.1000111494,11
41.130944,-8,6.1000111494,6
