40.111083,-6,3.860605143,9
40.194853,-5.999996,3.8643054834,6
40.100857,-6.000001,3.8777567208,6
40.19508,-6.000031,3.8650555524,7
40.093083,-5.999997,3.8805569784,6
40.195436,-5.999958,3.8652555708,8
40.112269,-6.000002,3.856604775,6
40.196212,-5.999961,3.86535558,6
40.100832,-6,3.8765066058,6
40.194732,-5.999977,3.8650555524,6
40.091926,-5.999999,3.8815570704,6
40.194167,-5.999991,3.8639054466,7
40.112294,-6.000004,3.8579048946,8
40.193933,-6,3.8640054558,7
40.100682,-6.000006,3.8777567208,7
40.195038,-6.00005,3.8637554328,7
40.091932,-6.000006,3.8802569508,6
40.194194,-6.000005,3.8626553316,7
40.113596,-5.999993,3.8567047842,7
40.195239,-6.000053,3.8627053362,7
40.099556,-6.000002,3.878106753,7
40.19618,-5.999962,3.8639554512,7
40.091922,-6.000002,3.881607075,9
40.19646,-6.000052,3.8654055846,7
40.11345,-6,3.8579548992,10
40.194935,-5.999962,3.8627553408,6
40.102078,-5.999994,3.8764566012,6
40.195088,-6.000048,3.8624053086,6
40.093181,-5.999998,3.8789568312,6
40.195034,-6.000042,3.8626553316,8
40.111066,-6,3.8590049958,9
40.194715,-6.000011,3.8614552212,6
40.102127,-5.999996,3.8780067438,9
40.196255,-5.999987,3.8637054282,7
40.092075,-6,3.8806569876,6
40.19514,-5.999973,3.8624053086,8
