x,y,z,Pixel Trigger Value,Point Type,Time
73.734255,34.999993,-0.9999919908,12,1,20:21:26.286998
73.856256,34.999996,-0.9999919908,8,2,20:22:01.034703
73.795257,35,-1.0457962044,5,3,20:22:21.373707
73.736679,35.000003,-1.0049924508,12,1,20:22:40.180685
73.850323,35,-1.0049924508,5,2,20:23:13.249237
73.7935,35.000009,-1.045346163,10,3,20:23:32.443946
73.73404,34.999999,-1.0079927268,12,1,20:23:50.752477
73.714448,35,-1.0079927268,1,2,20:23:57.317374
73.724243,35.000002,-0.9874908408,8,3,20:24:03.892087
73.744762,35.232856,-0.9999919908,15,1,20:24:25.733655
73.843358,35.232859,-0.9999919908,10,2,20:24:55.804952
73.794058,35.232857,-1.0244442402,10,3,20:25:11.817677
73.745611,35.232855,-1.0049924508,12,1,20:25:32.409723
73.725744,35.232857,-1.0049924508,0,2,20:25:38.983236
73.735679,35.232858,-0.9849406062,10,3,20:25:45.548485
73.749807,35.232855,-1.0079927268,11,1,20:26:06.377823
73.847192,35.232855,-1.0079927268,9,2,20:26:36.183489
73.798503,35.232854,-1.0280445714,10,3,20:26:51.328744
