x,y,z,Pixel Trigger Value,Point Type
39.400455,-6,4.6000231632,3231,1
39.402969,-6.000004,4.6000231632,0,2
39.401712,-6.000002,4.5964728366,0,3
39.400389,-7.000009,4.6000731678,2672,1
39.403496,-6.999997,4.6000231632,0,2
39.401944,-7.000004,4.5996231264,0,3
